Wall time,Step,Value
1777356731.2238872,1645200,7.467146588169271e-06
1777356753.810627,1648800,8.364747372979764e-06
1777356776.2321916,1652400,1.0172432666877285e-05
1777356798.89204,1656000,9.390065315528773e-06
1777356821.2044477,1659600,1.0008437129727099e-05
1777356843.6908648,1663200,8.763056030147709e-06
1777356866.031504,1666800,8.928841452870984e-06
1777356888.3333075,1670400,8.364782843273133e-06
1777356910.674618,1674000,9.96492599369958e-06
1777356933.1183734,1677600,9.0855683083646e-06
1777356955.3554192,1681200,1.024425364448689e-05
1777356977.6579185,1684800,7.624558747920673e-06
1777356999.9921348,1688400,9.401489478477743e-06
1777357022.3891902,1692000,8.328098374477122e-06
1777357044.7027204,1695600,1.0302855116606224e-05
1777357067.269386,1699200,8.896651706891134e-06
1777357089.624899,1702800,9.126241820922587e-06
1777357112.3065593,1706400,7.965510121721309e-06
1777357134.8201454,1710000,9.426274118595757e-06
1777357157.4080617,1713600,8.552857252652757e-06
1777357179.9912634,1717200,9.858899829850998e-06
1777357202.710943,1720800,8.423578947258648e-06
1777357225.5382125,1724400,7.686544449825305e-06
1777357248.5153258,1728000,8.700896614755038e-06
1777357270.970925,1731600,8.814937245915644e-06
1777357293.5923574,1735200,9.12585892365314e-06
1777357316.0048146,1738800,8.28892007120885e-06
1777357338.6317987,1742400,8.539617738279048e-06
1777357361.1518424,1746000,7.710186764597893e-06
1777357383.6255443,1749600,7.69315374782309e-06
1777357405.7809782,1753200,1.0120065780938603e-05
1777357428.2720706,1756800,8.652515134599525e-06
1777357450.9614,1760400,8.45460090204142e-06
1777357473.7312183,1764000,1.0710955393733457e-05
1777357496.1098723,1767600,9.324769962404389e-06
1777357518.8854795,1771200,9.729743396746926e-06
1777357541.3739436,1774800,8.126598913804628e-06
1777357563.8030593,1778400,9.61547175393207e-06
1777357586.2819262,1782000,1.0510992979106959e-05
1777357608.6541874,1785600,8.466106010018848e-06
1777357630.777736,1789200,8.833160791255068e-06
1777357653.2935154,1792800,8.859932677296456e-06
1777357675.436599,1796400,8.189352229237556e-06
1777357697.9401906,1800000,8.159961907949764e-06
1777357720.4499137,1803600,9.706746823212598e-06
1777357742.7764914,1807200,8.66887694428442e-06
1777357765.0865467,1810800,8.160888683050871e-06
1777357787.8180175,1814400,8.307512871397194e-06
1777357810.3540199,1818000,9.120322829403449e-06
1777357832.820019,1821600,9.969581697077956e-06
1777357855.5648668,1825200,7.0937212512944825e-06
1777357878.4036083,1828800,8.353928024007473e-06
